customer_id,first_name,last_name,street,city,state,zip,phone,email,customer_since,segment,lifetime_value
100776,Deborah,Clark,2463 Sunset Ln,Las Vegas,NV,89119,725-555-6468,deborah.clark9@outlook.com,2023-03-26,Consumer,28996
100777,Paul,Fisher,9638 Carey St,North Las Vegas,NV,89031,725-555-8255,paul.fisher46@gmail.com,2024-04-22,Consumer,766
100778,Patrick,Parker,1674 Blue Way,Paradise,NV,89109,725-555-1641,patrick.parker8@yahoo.com,2024-01-15,Consumer,6383
100779,Zachary,Fisher,6691 Carey Rd,Las Vegas,NV,89119,725-555-3898,zachary.fisher62@yahoo.com,2017-05-03,Consumer,20121
100780,Peter,Morris,9234 Horizon Ave,Las Vegas,NV,89101,725-555-1665,peter.morris82@gmail.com,2015-06-04,Consumer,35125
100781,Anna,Martinez,5390 Mojave Way,Henderson,NV,89011,702-555-7528,anna.martinez80@outlook.com,2019-01-08,SMB,3730
100782,Justin,Kennedy,3193 Craig Ln,Henderson,NV,89052,702-555-3710,justin.kennedy18@hotmail.com,2022-05-09,Consumer,24001
100783,Mei,Howard,1640 Centennial Ln,Las Vegas,NV,89119,725-555-1211,mei.howard64@icloud.com,2022-10-13,SMB,10934
100784,Carl,Aguilar,5884 Hualapai Pkwy,North Las Vegas,NV,89031,702-555-7923,carl.aguilar39@yahoo.com,2017-12-27,Enterprise,14081
100785,Steven,Butler,2741 Charleston Ln,Henderson,NV,89011,702-555-2370,steven.butler44@icloud.com,2024-03-22,SMB,59600
100786,Aisha,Jenkins,1136 Horizon Way,Las Vegas,NV,89117,702-555-3065,aisha.jenkins85@gmail.com,2024-10-15,SMB,9758
100787,Carl,Thompson,7473 Diamond Dr,Henderson,NV,89011,725-555-1293,carl.thompson85@gmail.com,2024-06-07,Consumer,11682
100788,Aaron,West,2349 Owens Rd,Las Vegas,NV,89119,702-555-8201,aaron.west53@hotmail.com,2019-01-08,Consumer,17205
100789,Dorothy,Reynolds,7737 Sahara Ave,Las Vegas,NV,89119,725-555-6628,dorothy.reynolds54@gmail.com,2019-12-13,Enterprise,15791
100790,Heather,Ramos,3351 Alta Ln,Henderson,NV,89052,725-555-5150,heather.ramos42@outlook.com,2019-04-19,Consumer,10763
100791,Sharon,Coleman,1147 Rainbow St,Paradise,NV,89109,702-555-1272,sharon.coleman92@gmail.com,2015-11-09,Consumer,13603
100792,Carol,King,6799 Sunset Ave,Las Vegas,NV,89119,702-555-1663,carol.king2@outlook.com,2017-11-24,Enterprise,10380
100793,Samuel,Ramos,1130 Sandhill Pkwy,Las Vegas,NV,89119,702-555-3392,samuel.ramos87@yahoo.com,2019-07-02,Consumer,22116
100794,Andrew,Walker,8558 Rampart Rd,Las Vegas,NV,89101,725-555-6267,andrew.walker93@outlook.com,2020-05-02,SMB,49012
100795,Ryan,Johnson,5672 Boulder Pkwy,Paradise,NV,89109,702-555-1817,ryan.johnson13@gmail.com,2018-10-30,Consumer,32576
100796,Kathleen,Gonzales,8341 Owens Pkwy,Las Vegas,NV,89117,725-555-1583,kathleen.gonzales54@yahoo.com,2024-12-02,Enterprise,42212
100797,Jeffrey,Cooper,5877 Silverado Rd,Henderson,NV,89052,702-555-8618,jeffrey.cooper99@gmail.com,2024-06-13,Enterprise,6089
100798,Scott,Alexander,7941 Losee Dr,Las Vegas,NV,89101,725-555-8408,scott.alexander73@hotmail.com,2019-07-09,Consumer,32552
100799,Dana,Aguilar,885 Nellis Dr,Las Vegas,NV,89119,725-555-8944,dana.aguilar35@outlook.com,2021-12-22,SMB,17376
100800,Samuel,Burns,8841 Silverado Pkwy,Las Vegas,NV,89117,725-555-4198,samuel.burns56@hotmail.com,2020-09-10,Consumer,41981
100801,Carolyn,Baker,5833 Diamond St,Las Vegas,NV,89117,702-555-7504,carolyn.baker41@yahoo.com,2021-07-05,Consumer,30234
100802,Hannah,Garcia,9447 Durango St,Henderson,NV,89052,702-555-6116,hannah.garcia14@yahoo.com,2020-06-12,Enterprise,47575
100803,Stephanie,Alvarez,1987 Springs Dr,Henderson,NV,89052,725-555-8350,stephanie.alvarez93@icloud.com,2018-04-06,Enterprise,56502
100804,Jason,Rivera,7944 Rampart Blvd,Las Vegas,NV,89101,725-555-7678,jason.rivera90@outlook.com,2024-08-08,Consumer,45463
100805,Benjamin,Ruiz,6789 Sandhill Dr,Las Vegas,NV,89101,702-555-8471,benjamin.ruiz70@icloud.com,2018-02-14,Consumer,10129
100806,Harold,Stewart,7717 Washington Ave,Henderson,NV,89011,725-555-6552,harold.stewart66@icloud.com,2024-02-25,SMB,23191
100807,William,Bailey,9361 Bonanza Dr,Summerlin,NV,89135,702-555-2999,william.bailey79@outlook.com,2023-11-27,Enterprise,8059
100808,Michelle,Cruz,4605 Bonanza Rd,Las Vegas,NV,89119,702-555-8620,michelle.cruz62@icloud.com,2019-08-27,SMB,54588
100809,Joshua,Morris,2286 Charleston Blvd,Paradise,NV,89109,725-555-3976,joshua.morris24@yahoo.com,2016-07-07,Enterprise,57809
100810,Melissa,Bryant,914 Sunset St,Henderson,NV,89011,702-555-3017,melissa.bryant28@outlook.com,2022-11-30,Consumer,4511
100811,Larry,Turner,5629 Bonanza Dr,Summerlin,NV,89135,702-555-8973,larry.turner98@gmail.com,2020-01-16,Consumer,45277
100812,Carol,Robinson,1140 Flamingo Ave,Summerlin,NV,89135,725-555-9066,carol.robinson26@hotmail.com,2021-04-29,SMB,27372
100813,Mary,Green,5490 Carey Ct,Las Vegas,NV,89101,702-555-8591,mary.green25@gmail.com,2021-11-28,Consumer,20123
100814,Jeffrey,Morales,7045 Lamb Ln,Las Vegas,NV,89117,725-555-1744,jeffrey.morales75@outlook.com,2022-12-20,Consumer,8114
100815,Frank,Wilson,1067 Washington Pkwy,Summerlin,NV,89135,725-555-7159,frank.wilson82@yahoo.com,2023-05-23,Consumer,12057
100816,Peter,Crawford,1659 Rainbow Pkwy,Henderson,NV,89011,702-555-3127,peter.crawford48@gmail.com,2024-06-20,Consumer,23346
100817,Patrick,White,7425 Pecos Ln,Las Vegas,NV,89119,725-555-7565,patrick.white44@yahoo.com,2018-10-12,Enterprise,41458
100818,Jerry,Ford,4563 Sahara Pkwy,Las Vegas,NV,89101,725-555-3997,jerry.ford79@outlook.com,2018-03-20,Consumer,34965
100819,Emma,Ruiz,7327 Gibson Pkwy,Las Vegas,NV,89101,702-555-7464,emma.ruiz79@yahoo.com,2023-02-26,Consumer,45821
100820,Ashley,Alexander,4449 Pecos Way,Summerlin,NV,89135,702-555-2710,ashley.alexander64@icloud.com,2024-08-31,Consumer,30117
100821,Donald,Burns,9745 Springs Way,Las Vegas,NV,89101,702-555-2610,donald.burns78@outlook.com,2015-12-05,Consumer,28143
100822,Cynthia,Moore,1115 Warm St,Paradise,NV,89109,702-555-6195,cynthia.moore99@gmail.com,2018-05-24,Enterprise,2672
100823,Luis,Kim,4313 Centennial Way,Las Vegas,NV,89119,725-555-8582,luis.kim35@icloud.com,2016-09-19,Consumer,30188
100824,Helen,Hall,1176 Apache Way,Henderson,NV,89011,702-555-2963,helen.hall23@gmail.com,2023-08-03,Consumer,9920
100825,Alexander,Harrison,9472 Silverado Pkwy,Paradise,NV,89109,702-555-6782,alexander.harrison38@icloud.com,2021-02-03,Consumer,8518
100826,Juan,Stewart,3244 Torrey St,Paradise,NV,89109,702-555-6759,juan.stewart39@outlook.com,2022-08-02,Consumer,28010
100827,Carlos,Chavez,1228 Windmill St,North Las Vegas,NV,89031,702-555-7342,carlos.chavez84@gmail.com,2019-03-19,Enterprise,5084
100828,Samuel,Bryant,4801 Sunset St,Summerlin,NV,89135,702-555-8749,samuel.bryant75@outlook.com,2018-09-18,SMB,59369
100829,Thomas,Davis,5548 Eastern Ave,Las Vegas,NV,89119,702-555-6613,thomas.davis56@icloud.com,2022-06-20,Consumer,15688
100830,Sarah,Mitchell,6101 Apache Dr,Las Vegas,NV,89101,725-555-6219,sarah.mitchell56@gmail.com,2017-01-12,SMB,38702
100831,Jennifer,Taylor,5482 Centennial Dr,Henderson,NV,89011,702-555-2232,jennifer.taylor81@gmail.com,2018-04-19,Consumer,34793
100832,Stephanie,Ortiz,5304 Sandhill Ln,Las Vegas,NV,89119,725-555-1132,stephanie.ortiz31@hotmail.com,2024-01-22,SMB,25763
100833,Mark,Kim,9387 Silverado Ct,Summerlin,NV,89135,702-555-7792,mark.kim81@icloud.com,2024-12-16,Enterprise,8710
100834,David,Butler,2529 Eastern Ct,Paradise,NV,89109,702-555-8967,david.butler71@hotmail.com,2018-08-03,Consumer,59033
100835,Jason,Cook,6621 Alta Rd,North Las Vegas,NV,89031,702-555-3902,jason.cook31@outlook.com,2019-04-25,Consumer,31411
100836,Rachel,Kelly,7025 Sahara Ln,Las Vegas,NV,89101,702-555-8167,rachel.kelly19@hotmail.com,2023-11-18,Enterprise,35977
100837,Sharon,Cox,9503 Blue Ave,Summerlin,NV,89135,725-555-6977,sharon.cox84@icloud.com,2018-02-03,Consumer,36029
100838,Betty,Cox,3936 Horizon Blvd,Las Vegas,NV,89117,725-555-2556,betty.cox82@hotmail.com,2024-02-28,Consumer,23708
100839,Jack,Bryant,8777 Ann Ln,North Las Vegas,NV,89031,725-555-3029,jack.bryant2@hotmail.com,2022-05-18,Consumer,27915
100840,Edward,Chavez,6366 Flamingo Way,Paradise,NV,89109,725-555-5400,edward.chavez65@yahoo.com,2022-08-20,Consumer,14613
100841,Anthony,Tucker,6426 Craig Ct,North Las Vegas,NV,89031,725-555-1002,anthony.tucker40@outlook.com,2019-01-28,Consumer,20709
100842,Mark,Wilson,3038 Hualapai Rd,Summerlin,NV,89135,702-555-1208,mark.wilson75@gmail.com,2020-10-23,Consumer,26749
100843,Morgan,Webb,1906 Sahara Pkwy,Henderson,NV,89011,725-555-6974,morgan.webb16@icloud.com,2020-08-29,Consumer,42353
100844,Dorothy,Brown,2015 Hualapai Ln,Las Vegas,NV,89117,702-555-6870,dorothy.brown27@yahoo.com,2021-08-08,Consumer,48966
100845,Ryan,Williams,2000 Cheyenne St,Paradise,NV,89109,702-555-5013,ryan.williams36@outlook.com,2017-09-29,Consumer,25260
100846,Amanda,Marshall,6784 Warm Ave,North Las Vegas,NV,89031,702-555-4560,amanda.marshall8@icloud.com,2018-12-25,Consumer,25620
100847,Charles,Evans,6610 Diamond Ct,Henderson,NV,89011,725-555-2283,charles.evans95@hotmail.com,2021-11-16,SMB,53839
100848,Jordan,Reynolds,1536 Cactus Ct,Las Vegas,NV,89119,725-555-5163,jordan.reynolds13@hotmail.com,2015-03-06,Enterprise,16107
100849,Heather,Lopez,2761 Diamond Blvd,Las Vegas,NV,89119,725-555-9476,heather.lopez36@yahoo.com,2018-02-20,SMB,42390
100850,Andrew,Patel,587 Rainbow Blvd,Summerlin,NV,89135,702-555-4195,andrew.patel78@outlook.com,2021-04-21,Consumer,26046
100851,Morgan,Mendoza,3235 Bonanza Ct,Henderson,NV,89052,702-555-8002,morgan.mendoza78@hotmail.com,2019-12-19,Consumer,32408
100852,Christine,Phillips,8667 Russell Pkwy,Henderson,NV,89052,702-555-2561,christine.phillips85@gmail.com,2023-08-29,Consumer,42251
100853,Raymond,Mendoza,9646 Boulder Ct,Las Vegas,NV,89117,702-555-8643,raymond.mendoza19@gmail.com,2017-09-29,Consumer,55573
100854,Kenneth,Adams,8086 Blue Dr,Summerlin,NV,89135,702-555-5589,kenneth.adams91@outlook.com,2020-08-05,Consumer,31876
100855,Rebecca,Diaz,6489 Warm Ln,Paradise,NV,89109,702-555-1200,rebecca.diaz86@yahoo.com,2021-02-26,Enterprise,40256
100856,Donald,Foster,4065 Horizon Dr,Las Vegas,NV,89101,702-555-4778,donald.foster21@hotmail.com,2020-10-31,Enterprise,51116
100857,Amanda,Murray,5478 Russell Pkwy,Las Vegas,NV,89119,725-555-4153,amanda.murray97@yahoo.com,2020-08-21,SMB,30549
100858,Timothy,Aguilar,7707 Silverado Way,Henderson,NV,89052,702-555-7575,timothy.aguilar65@hotmail.com,2024-10-24,Enterprise,36173
100859,Pamela,Kennedy,2030 Boulder Ave,Paradise,NV,89109,725-555-8549,pamela.kennedy31@gmail.com,2016-08-27,SMB,40935
100860,Steven,Bell,2350 Sahara Ct,Las Vegas,NV,89117,702-555-7063,steven.bell72@yahoo.com,2017-11-10,Consumer,20284
100861,Katherine,Chavez,7189 Stephanie Way,Henderson,NV,89011,725-555-4790,katherine.chavez36@icloud.com,2021-04-03,Enterprise,13967
100862,Jacob,Cole,3532 Charleston Pkwy,North Las Vegas,NV,89031,725-555-7957,jacob.cole73@gmail.com,2024-01-23,SMB,14950
100863,Zachary,Bailey,4445 Diamond Rd,North Las Vegas,NV,89031,702-555-9084,zachary.bailey99@yahoo.com,2018-09-19,Consumer,1990
100864,Maria,Robinson,3743 Ann St,North Las Vegas,NV,89031,702-555-3284,maria.robinson82@hotmail.com,2019-11-24,Consumer,12601
100865,Jack,Wilson,1197 Decatur Way,Summerlin,NV,89135,702-555-6511,jack.wilson25@yahoo.com,2015-01-20,SMB,22717
100866,Sofia,Brooks,5414 Centennial Pkwy,Henderson,NV,89011,725-555-1294,sofia.brooks12@hotmail.com,2021-01-06,SMB,3810
100867,Carolyn,Lewis,6490 Hualapai Ln,Las Vegas,NV,89117,725-555-9801,carolyn.lewis99@hotmail.com,2021-04-22,Consumer,50368
100868,Nicole,Rodriguez,5972 Apache St,North Las Vegas,NV,89031,725-555-7593,nicole.rodriguez95@outlook.com,2023-01-27,Enterprise,38073
100869,Brenda,Reynolds,5722 Sahara Dr,North Las Vegas,NV,89031,725-555-3254,brenda.reynolds40@icloud.com,2022-12-19,SMB,57716
100870,Taylor,Jones,1483 Sunset Ct,Paradise,NV,89109,702-555-6489,taylor.jones68@gmail.com,2024-03-01,Consumer,57322
100871,Benjamin,Long,8175 Stephanie Way,Henderson,NV,89052,725-555-6696,benjamin.long66@icloud.com,2023-05-29,SMB,26153
100872,Benjamin,Guzman,8175 Stephanie Way,Henderson,NV,89052,725-555-3746,benjamin.guzman51@hotmail.com,2018-11-07,SMB,19968
100873,Cynthia,Cole,959 Sandhill St,Summerlin,NV,89135,725-555-5023,cynthia.cole89@gmail.com,2019-04-23,Consumer,21880
100874,Cynthia,Williams,2908 Russell Rd,Henderson,NV,89052,725-555-5023,cynthia.williams85@hotmail.com,2016-09-03,Enterprise,12593
100875,Gary,Rodriguez,3319 Eastern Dr,Henderson,NV,89011,725-555-2810,gary.rodriguez13@icloud.com,2020-07-05,Consumer,18628
100876,Gary,Johnson,3319 Eastern Dr,Henderson,NV,89011,702-555-4392,gary.johnson28@hotmail.com,2016-01-08,Consumer,39389
100877,Donald,Mitchell,5523 Torrey Pkwy,Las Vegas,NV,89119,725-555-1629,donald.mitchell1@yahoo.com,2016-03-06,Consumer,41278
100878,Karen,Mitchell,5523 Torrey Pkwy,Las Vegas,NV,89119,725-555-1629,karen.brooks37@outlook.com,2019-04-06,SMB,33246
100879,Jeremy,Smith,6091 Lamb St,Henderson,NV,89011,725-555-3467,jeremy.smith29@yahoo.com,2022-10-04,Consumer,20093
100880,Janet,Woods,6091 Lamb St,Las Vegas,NV,89101,725-555-3467,janet.woods55@gmail.com,2015-05-13,Consumer,11833
100881,Harold,Allen,7497 Windmill Ln,Henderson,NV,89052,725-555-7103,harold.allen71@gmail.com,2021-07-22,Consumer,51133
100882,Janet,Allen,7497 Windmill Ln,Las Vegas,NV,89117,725-555-7103,janet.robinson61@icloud.com,2022-01-31,SMB,56011
100883,Nicole,Murray,8762 Grand Rd,Summerlin,NV,89135,702-555-5254,nicole.murray44@icloud.com,2022-03-17,SMB,21449
100884,Ronald,Murray,8762 Grand Rd,Las Vegas,NV,89117,702-555-5254,ronald.walker56@outlook.com,2022-08-05,Consumer,36265
100885,Samuel,Allen,3627 Washington Blvd,Summerlin,NV,89135,702-555-8256,samuel.allen50@icloud.com,2017-02-04,Consumer,1572
100886,Christine,Castillo,3627 Washington Blvd,Henderson,NV,89052,702-555-8256,christine.castillo69@icloud.com,2022-12-15,Enterprise,42330
100887,Jerry,Davis,8060 Cactus Ln,Henderson,NV,89052,702-555-7513,jerry.davis82@outlook.com,2024-01-18,Consumer,1588
100888,Jason,Davis,8060 Cactus Ln,Las Vegas,NV,89101,702-555-7513,jason.crawford67@yahoo.com,2015-12-19,Consumer,48058
100889,Matthew,Myers,6093 Lamb Ave,Henderson,NV,89052,725-555-1179,matthew.myers32@icloud.com,2015-12-10,Consumer,55749
100890,Steven,Burns,6093 Lamb Ave,Henderson,NV,89052,725-555-1179,steven.burns90@outlook.com,2016-10-13,Consumer,27209
100891,Nicholas,Chavez,796 Apache Rd,Henderson,NV,89011,725-555-5775,nicholas.chavez88@yahoo.com,2023-05-04,Consumer,38974
100892,Brian,Turner,796 Apache Rd,Summerlin,NV,89135,725-555-5775,brian.turner23@gmail.com,2021-09-10,Consumer,45599
100893,Nancy,Butler,455 Grand Pkwy,Henderson,NV,89052,702-555-5345,nancy.butler40@icloud.com,2016-07-19,SMB,21787
100894,Stephanie,Green,455 Grand Pkwy,Las Vegas,NV,89101,702-555-5345,stephanie.green47@outlook.com,2017-06-28,Enterprise,35186
100895,Melissa,Russell,5602 Sahara Ct,Henderson,NV,89052,702-555-6270,melissa.russell27@hotmail.com,2024-05-24,Enterprise,22297
100896,Nicholas,Ortiz,5602 Sahara Ct,North Las Vegas,NV,89031,702-555-6270,nicholas.ortiz8@yahoo.com,2019-03-08,Enterprise,9232
100897,Justin,Perry,4822 Russell St,Henderson,NV,89011,725-555-3960,justin.perry23@hotmail.com,2023-04-18,Consumer,57645
100898,Dennis,Perry,4822 Russell St,Las Vegas,NV,89119,725-555-3960,dennis.perez35@hotmail.com,2022-06-26,Consumer,22915
100899,Morgan,Coleman,8690 Hualapai Ct,Las Vegas,NV,89117,702-555-1534,morgan.coleman40@gmail.com,2020-06-25,Consumer,57433
100900,Douglas,Edwards,8690 Hualapai Ct,Las Vegas,NV,89117,702-555-1534,douglas.edwards46@hotmail.com,2022-06-20,SMB,19321
100901,Gary,Webb,8277 Windmill St,North Las Vegas,NV,89031,725-555-7323,gary.webb96@gmail.com,2019-11-23,Consumer,47825
100902,Angela,Webb,8277 Windmill St,Las Vegas,NV,89119,725-555-7323,angela.diaz3@gmail.com,2016-12-17,Consumer,22206
100903,Sarah,Phillips,143 Lamb Dr,North Las Vegas,NV,89031,725-555-6046,sarah.phillips61@icloud.com,2018-11-06,Consumer,52569
100904,Thomas,Phillips,143 Lamb Dr,Henderson,NV,89052,725-555-6046,thomas.anderson69@outlook.com,2018-11-02,Enterprise,25359
100905,Natalie,Rodriguez,9020 Blue Ln,Henderson,NV,89052,702-555-2266,natalie.rodriguez51@outlook.com,2023-03-25,SMB,11559
100906,Heather,Rodriguez,9020 Blue Ln,Henderson,NV,89011,702-555-2266,heather.king2@gmail.com,2015-10-06,Enterprise,45644
100907,Donald,Hernandez,1183 Hualapai Dr,Paradise,NV,89109,702-555-1814,donald.hernandez87@outlook.com,2021-01-24,Consumer,21353
100908,Scott,Gray,1183 Hualapai Dr,Las Vegas,NV,89119,702-555-1814,scott.gray78@icloud.com,2015-03-29,Consumer,4580
100909,Anthony,Long,6705 Flamingo Way,North Las Vegas,NV,89031,725-555-6154,anthony.long45@yahoo.com,2019-12-24,Consumer,3726
100910,Jordan,Garcia,6705 Flamingo Way,Summerlin,NV,89135,725-555-6154,jordan.garcia90@outlook.com,2019-06-24,SMB,25056
100911,Brandon,Scott,5124 Blue Dr,Las Vegas,NV,89117,702-555-5326,brandon.scott44@hotmail.com,2017-11-11,Consumer,36121
100912,Carlos,Scott,5124 Blue Dr,Las Vegas,NV,89101,702-555-5326,carlos.ellis51@hotmail.com,2024-11-26,Enterprise,19863
100913,Rebecca,Morales,9241 Flamingo Ln,Henderson,NV,89011,725-555-5535,rebecca.morales54@hotmail.com,2024-02-05,Consumer,51199
100914,Timothy,Reynolds,9241 Flamingo Ln,Henderson,NV,89052,725-555-5535,timothy.reynolds12@gmail.com,2024-05-25,SMB,12323
100915,Emma,Powell,8784 Blue Blvd,Las Vegas,NV,89119,725-555-2116,emma.powell27@hotmail.com,2024-12-18,Consumer,1624
100916,Aisha,Price,8784 Blue Blvd,North Las Vegas,NV,89031,725-555-2116,aisha.price73@icloud.com,2019-11-20,Consumer,50537
100917,Linda,Smith,7839 Cheyenne Ave,Henderson,NV,89052,702-555-5413,linda.smith40@hotmail.com,2018-12-29,Consumer,16869
100918,Stephen,Sanders,7839 Cheyenne Ave,Paradise,NV,89109,702-555-5413,stephen.sanders3@yahoo.com,2024-04-06,Enterprise,12649
100919,Diane,Gibson,9052 Carey Ave,Summerlin,NV,89135,725-555-1431,diane.gibson41@gmail.com,2022-08-24,Enterprise,6245
100920,Deborah,Harris,9052 Carey Ave,Paradise,NV,89109,725-555-1431,deborah.harris14@yahoo.com,2020-11-07,Consumer,28009
100921,Eric,White,8723 Owens Ln,Las Vegas,NV,89101,702-555-3572,eric.white61@outlook.com,2022-04-10,Enterprise,45787
100922,Brian,White,8723 Owens Ln,Las Vegas,NV,89101,702-555-3572,brian.wilson89@gmail.com,2016-09-04,SMB,42934
100923,Nathan,Mitchell,4690 Stephanie Way,Henderson,NV,89011,725-555-5930,nathan.mitchell1@hotmail.com,2022-04-18,Consumer,11077
100924,Carol,Mitchell,4690 Stephanie Way,Las Vegas,NV,89101,725-555-5930,carol.gonzalez97@icloud.com,2021-06-26,SMB,36364
100925,Thomas,Kelly,217 Sandhill St,Henderson,NV,89011,725-555-6080,thomas.kelly79@outlook.com,2023-11-07,SMB,56374
100926,Mary,Murray,217 Sandhill St,Las Vegas,NV,89101,725-555-6080,mary.murray5@yahoo.com,2023-08-21,SMB,1134
100927,Diane,Williams,7688 Silverado Dr,Henderson,NV,89011,725-555-3492,diane.williams42@hotmail.com,2018-04-27,Enterprise,52150
100928,Michelle,Morgan,7688 Silverado Dr,Las Vegas,NV,89101,725-555-3492,michelle.morgan2@yahoo.com,2018-03-08,Consumer,30358
100929,Nathan,Johnson,8829 Craig St,Las Vegas,NV,89119,725-555-2986,nathan.johnson92@hotmail.com,2024-06-16,Consumer,33268
100930,Juan,Johnson,8829 Craig St,Summerlin,NV,89135,725-555-2986,juan.myers48@yahoo.com,2022-11-23,Consumer,50292
100931,Elizabeth,Lopez,7054 Torrey Ct,Henderson,NV,89011,702-555-7097,elizabeth.lopez88@yahoo.com,2018-09-23,Consumer,14649
100932,Jennifer,Lopez,7054 Torrey Ct,Henderson,NV,89011,702-555-7097,jennifer.hamilton72@yahoo.com,2024-03-14,Consumer,42982
100933,Natalie,Green,6313 Durango Ct,Summerlin,NV,89135,702-555-1605,natalie.green53@hotmail.com,2015-08-11,Consumer,56820
100934,Larry,Green,6313 Durango Ct,North Las Vegas,NV,89031,702-555-1605,larry.green1@icloud.com,2024-05-08,Consumer,38618
100935,Kenneth,Kelly,129 Losee Blvd,Summerlin,NV,89135,702-555-2775,kenneth.kelly89@hotmail.com,2022-02-11,Consumer,5763
100936,Diego,Alvarez,129 Losee Blvd,Las Vegas,NV,89117,702-555-2775,diego.alvarez95@icloud.com,2022-04-27,Consumer,45302
100937,Maria,Harris,671 Canyon Rd,North Las Vegas,NV,89031,725-555-9461,maria.harris28@yahoo.com,2020-10-19,Consumer,26869
100938,Michelle,Harris,671 Canyon Rd,Summerlin,NV,89135,725-555-9461,michelle.gomez51@outlook.com,2020-12-11,Consumer,42111
100939,Cynthia,Phillips,2677 Charleston Ct,Las Vegas,NV,89117,725-555-8557,cynthia.phillips91@gmail.com,2018-08-27,Consumer,48229
100940,Jessica,Phillips,2677 Charleston Ct,Henderson,NV,89011,725-555-8557,jessica.woods22@yahoo.com,2023-06-26,SMB,35909
100941,Keith,Morgan,307 Craig Ave,Las Vegas,NV,89119,725-555-6003,keith.morgan27@yahoo.com,2021-08-25,Consumer,48588
100942,Wei,Hill,307 Craig Ave,North Las Vegas,NV,89031,725-555-6003,wei.hill35@yahoo.com,2021-08-24,Consumer,47799
100943,Lisa,Adams,5693 Warm Ct,Las Vegas,NV,89101,702-555-1884,lisa.adams72@icloud.com,2022-09-23,Consumer,40004
100944,Robert,Adams,5693 Warm Ct,Henderson,NV,89052,702-555-1884,robert.hall11@yahoo.com,2020-08-09,Consumer,16857
100945,Jeffrey,Clark,8939 Centennial Dr,North Las Vegas,NV,89031,702-555-2340,jeffrey.clark78@outlook.com,2021-03-17,Enterprise,37885
100946,Joshua,Clark,8939 Centennial Dr,Las Vegas,NV,89101,702-555-2340,joshua.west8@hotmail.com,2015-07-07,Consumer,48956
100947,Sarah,Herrera,9688 Decatur Blvd,Summerlin,NV,89135,702-555-4437,sarah.herrera64@gmail.com,2016-10-30,Consumer,700
100948,Kevin,Gray,9688 Decatur Blvd,Summerlin,NV,89135,702-555-4437,kevin.gray56@outlook.com,2024-05-13,Consumer,41913
100949,Aaron,Robinson,2029 Fort Pkwy,Paradise,NV,89109,725-555-7961,aaron.robinson23@outlook.com,2020-06-01,Enterprise,56666
100950,Janet,Robinson,2029 Fort Pkwy,Las Vegas,NV,89119,725-555-7961,janet.richardson71@hotmail.com,2018-05-06,Enterprise,53612
100951,Adam,Harrison,1236 Canyon Pkwy,Las Vegas,NV,89119,725-555-4079,adam.harrison94@hotmail.com,2021-10-09,Consumer,15790
100952,Jose,Harrison,1236 Canyon Pkwy,North Las Vegas,NV,89031,725-555-4079,jose.patterson32@icloud.com,2021-03-01,Consumer,19367
100953,Keith,Jimenez,3013 Owens Blvd,Henderson,NV,89011,702-555-2898,keith.jimenez18@outlook.com,2018-03-20,Consumer,18324
100954,Kenneth,Wells,3013 Owens Blvd,Paradise,NV,89109,702-555-2898,kenneth.wells46@outlook.com,2021-12-10,Enterprise,35300
100955,Rebecca,Brown,5331 Horizon Way,Paradise,NV,89109,725-555-8018,rebecca.brown9@outlook.com,2021-06-22,Consumer,29327
100956,Nicholas,Harrison,5331 Horizon Way,Las Vegas,NV,89117,725-555-8018,nicholas.harrison78@icloud.com,2016-01-11,Enterprise,42065
100957,Stephanie,Ross,2779 Silverado Ct,Las Vegas,NV,89119,702-555-3952,stephanie.ross93@gmail.com,2022-07-07,Enterprise,42691
100958,Natalie,Patterson,2779 Silverado Ct,Las Vegas,NV,89101,702-555-3952,natalie.patterson77@gmail.com,2022-12-23,Consumer,15198
100959,Samuel,Thompson,7258 Centennial Dr,Summerlin,NV,89135,702-555-5073,samuel.thompson62@hotmail.com,2017-09-28,Consumer,1168
100960,Ethan,Johnson,7258 Centennial Dr,Las Vegas,NV,89101,702-555-5073,ethan.johnson50@hotmail.com,2019-08-24,SMB,47943
100961,Pamela,Mendoza,4245 Silverado St,Las Vegas,NV,89101,702-555-7041,pamela.mendoza30@gmail.com,2018-04-30,Consumer,11801
100962,Katherine,Hayes,4245 Silverado St,Henderson,NV,89011,702-555-7041,katherine.hayes98@hotmail.com,2020-05-31,Consumer,8061
100963,Scott,Clark,7453 Springs Rd,Las Vegas,NV,89101,702-555-2721,scott.clark93@outlook.com,2019-01-08,Consumer,13563
100964,Tyler,Phillips,7453 Springs Rd,Las Vegas,NV,89119,702-555-2721,tyler.phillips85@outlook.com,2022-10-10,SMB,27643
100965,Steven,Kennedy,1326 Stephanie St,Las Vegas,NV,89119,725-555-5594,steven.kennedy10@icloud.com,2021-11-01,Enterprise,16234
100966,Jonathan,Wood,1326 Stephanie St,Las Vegas,NV,89101,725-555-5594,jonathan.wood22@gmail.com,2020-01-21,Consumer,38767
100967,Emily,Kim,1647 Canyon Blvd,Henderson,NV,89052,702-555-4334,emily.kim91@hotmail.com,2021-09-10,Consumer,12151
100968,Kimberly,Kim,1647 Canyon Blvd,Las Vegas,NV,89119,702-555-4334,kimberly.freeman36@gmail.com,2024-12-13,Enterprise,13713
